GEO_ID,FIPS,NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0076E,DP05_0081E,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0082PE,Percent Nonwhite
1400000U,06037431400,Census Tract 4314; Los Angeles County; California,3770,1651,95,272,1507,54,908,1334,2436,43.8,2.5,7.2,40,1.4,24.1,35.4,17.5,82.5
1400000U,06037431501,Census Tract 4315.01; Los Angeles County; California,3874,1104,38,249,1937,2,949,1208,2666,28.5,1,6.4,50,0.1,24.5,31.2,17.3,82.7
1400000U,06037431502,Census Tract 4315.02; Los Angeles County; California,4531,1836,73,28,2304,17,1085,1396,3135,40.5,1.6,0.6,50.8,0.4,23.9,30.8,17.2,82.8
1400000U,06037431600,Census Tract 4316; Los Angeles County; California,3913,1092,90,50,2770,18,400,464,3449,27.9,2.3,1.3,70.8,0.5,10.2,11.9,15.3,84.7
1400000U,06037431701,Census Tract 4317.01; Los Angeles County; California,6323,1944,160,48,4512,17,135,180,6143,30.7,2.5,0.8,71.4,0.3,2.1,2.8,24.2,75.8
1400000U,06037431800,Census Tract 4318; Los Angeles County; California,5324,1784,220,87,3263,0,667,647,4677,33.5,4.1,1.6,61.3,0,12.5,12.2,22.5,77.5
1400000U,06037431900,Census Tract 4319; Los Angeles County; California,3688,1049,68,9,2547,57,340,524,3164,28.4,1.8,0.2,69.1,1.5,9.2,14.2,14.7,85.3
1400000U,06037432001,Census Tract 4320.01; Los Angeles County; California,2261,563,60,42,1491,0,287,338,1923,24.9,2.7,1.9,65.9,0,12.7,14.9,17.2,82.8
1400000U,06037432002,Census Tract 4320.02; Los Angeles County; California,5416,1837,82,176,3498,21,526,1026,4390,33.9,1.5,3.2,64.6,0.4,9.7,18.9,17.2,82.8
1400000U,06037432101,Census Tract 4321.01; Los Angeles County; California,4756,1108,208,52,3402,51,640,746,4010,23.3,4.4,1.1,71.5,1.1,13.5,15.7,9.9,90.1
1400000U,06037432102,Census Tract 4321.02; Los Angeles County; California,5479,1344,46,37,4129,0,314,679,4800,24.5,0.8,0.7,75.4,0,5.7,12.4,12.1,87.9
1400000U,06037432201,Census Tract 4322.01; Los Angeles County; California,4693,805,8,79,3438,0,622,575,4118,17.2,0.2,1.7,73.3,0,13.3,12.3,10,90
1400000U,06037432202,Census Tract 4322.02; Los Angeles County; California,3544,489,38,85,2344,0,778,1029,2515,13.8,1.1,2.4,66.1,0,22,29,4.2,95.8
1400000U,06037432300,Census Tract 4323; Los Angeles County; California,3960,1876,6,0,1773,27,1616,1960,2000,47.4,0.2,0,44.8,0.7,40.8,49.5,6.4,93.6
1400000U,06037432401,Census Tract 4324.01; Los Angeles County; California,4217,1459,59,545,1443,40,1535,2586,1631,34.6,1.4,12.9,34.2,0.9,36.4,61.3,2.9,97.1
1400000U,06037432402,Census Tract 4324.02; Los Angeles County; California,5378,1809,19,130,1998,19,2638,3170,2208,33.6,0.4,2.4,37.2,0.4,49.1,58.9,4.4,95.6
1400000U,06037432501,Census Tract 4325.01; Los Angeles County; California,4199,1367,34,150,1651,0,1810,2274,1925,32.6,0.8,3.6,39.3,0,43.1,54.2,5.9,94.1
1400000U,06037432502,Census Tract 4325.02; Los Angeles County; California,4310,1825,46,490,1149,0,2484,2796,1514,42.3,1.1,11.4,26.7,0,57.6,64.9,4.7,95.3
1400000U,06037432601,Census Tract 4326.01; Los Angeles County; California,6453,2494,311,330,1937,29,2824,3834,2619,38.6,4.8,5.1,30,0.4,43.8,59.4,4.2,95.8
1400000U,06037432602,Census Tract 4326.02; Los Angeles County; California,4461,1031,50,170,1964,0,1977,2383,2078,23.1,1.1,3.8,44,0,44.3,53.4,2,98
1400000U,06037432700,Census Tract 4327; Los Angeles County; California,4592,1904,0,249,1277,26,2492,3107,1485,41.5,0,5.4,27.8,0.6,54.3,67.7,4.9,95.1
1400000U,06037432801,Census Tract 4328.01; Los Angeles County; California,2307,574,0,263,867,8,991,1455,852,24.9,0,11.4,37.6,0.3,43,63.1,0.3,99.7
1400000U,06037432802,Census Tract 4328.02; Los Angeles County; California,5389,2036,24,1066,848,25,2762,4213,1176,37.8,0.4,19.8,15.7,0.5,51.3,78.2,1.8,98.2
1400000U,06037432901,Census Tract 4329.01; Los Angeles County; California,4265,484,53,159,2608,0,1081,1560,2705,11.3,1.2,3.7,61.1,0,25.3,36.6,1.9,98.1
1400000U,06037432902,Census Tract 4329.02; Los Angeles County; California,2993,570,37,62,1926,58,664,921,2072,19,1.2,2.1,64.4,1.9,22.2,30.8,5,95
1400000U,06037433103,Census Tract 4331.03; Los Angeles County; California,6702,976,18,18,2999,0,2989,3533,3169,14.6,0.3,0.3,44.7,0,44.6,52.7,2.4,97.6
1400000U,06037433200,Census Tract 4332; Los Angeles County; California,6089,1370,58,379,1599,117,3685,3961,2128,22.5,1,6.2,26.3,1.9,60.5,65.1,5,95
1400000U,06037433302,Census Tract 4333.02; Los Angeles County; California,1837,318,0,33,693,0,972,1106,731,17.3,0,1.8,37.7,0,52.9,60.2,0.7,99.3
1400000U,06037433304,Census Tract 4333.04; Los Angeles County; California,3999,1886,33,92,1300,34,1949,2589,1410,47.2,0.8,2.3,32.5,0.9,48.7,64.7,3.5,96.5
1400000U,06037433305,Census Tract 4333.05; Los Angeles County; California,4570,1554,41,570,945,0,2826,3440,1130,34,0.9,12.5,20.7,0,61.8,75.3,2.1,97.9
1400000U,06037433306,Census Tract 4333.06; Los Angeles County; California,3056,1089,112,366,972,0,1367,1623,1433,35.6,3.7,12,31.8,0,44.7,53.1,3.8,96.2
1400000U,06037433307,Census Tract 4333.07; Los Angeles County; California,2738,501,0,322,1047,0,1345,1629,1109,18.3,0,11.8,38.2,0,49.1,59.5,0.9,99.1
1400000U,06037433402,Census Tract 4334.02; Los Angeles County; California,4616,669,74,69,1235,0,2955,3222,1394,14.5,1.6,1.5,26.8,0,64,69.8,1.6,98.4
1400000U,06037433403,Census Tract 4334.03; Los Angeles County; California,4860,1296,24,2,1157,0,3075,3652,1208,26.7,0.5,0,23.8,0,63.3,75.1,1.8,98.2
1400000U,06037433505,Census Tract 4335.05; Los Angeles County; California,3981,846,36,14,1361,156,2098,2486,1495,21.3,0.9,0.4,34.2,3.9,52.7,62.4,0.6,99.4
1400000U,06037433506,Census Tract 4335.06; Los Angeles County; California,3579,980,10,27,761,10,2355,2839,740,27.4,0.3,0.8,21.3,0.3,65.8,79.3,0.1,99.9
1400000U,06037433601,Census Tract 4336.01; Los Angeles County; California,4873,530,1,27,3045,85,1340,1652,3221,10.9,0,0.6,62.5,1.7,27.5,33.9,2.5,97.5
1400000U,06037433602,Census Tract 4336.02; Los Angeles County; California,2730,406,0,17,1872,0,567,757,1973,14.9,0,0.6,68.6,0,20.8,27.7,3.4,96.6
1400000U,06037433803,Census Tract 4338.03; Los Angeles County; California,3240,1130,27,56,1003,0,1683,2156,1084,34.9,0.8,1.7,31,0,51.9,66.5,2.4,97.6
1400000U,06037433804,Census Tract 4338.04; Los Angeles County; California,4581,1356,74,140,516,28,3308,3801,780,29.6,1.6,3.1,11.3,0.6,72.2,83,2.2,97.8
1400000U,06037433901,Census Tract 4339.01; Los Angeles County; California,5401,1841,50,236,1533,0,3111,3628,1773,34.1,0.9,4.4,28.4,0,57.6,67.2,4.1,95.9
1400000U,06037433903,Census Tract 4339.03; Los Angeles County; California,5432,1893,41,176,530,0,3650,4681,751,34.8,0.8,3.2,9.8,0,67.2,86.2,4,96
1400000U,06037434001,Census Tract 4340.01; Los Angeles County; California,4531,1514,3,245,971,22,2918,3475,1056,33.4,0.1,5.4,21.4,0.5,64.4,76.7,1.3,98.7
1400000U,06037434003,Census Tract 4340.03; Los Angeles County; California,3704,1336,23,84,393,0,2433,3214,490,36.1,0.6,2.3,10.6,0,65.7,86.8,1.8,98.2
1400000U,06037434004,Census Tract 4340.04; Los Angeles County; California,3136,1398,42,33,441,0,2132,2400,736,44.6,1.3,1.1,14.1,0,68,76.5,8.1,91.9
1400000U,06037434100,Census Tract 4341; Los Angeles County; California,5919,1888,73,137,1319,0,3688,4336,1583,31.9,1.2,2.3,22.3,0,62.3,73.3,3.2,96.8
1400000U,06037460001,Census Tract 4600.01; Los Angeles County; California,1853,1412,26,5,385,0,136,150,1703,76.2,1.4,0.3,20.8,0,7.3,8.1,69.5,30.5
1400000U,06037460002,Census Tract 4600.02; Los Angeles County; California,2748,1781,135,74,900,0,236,433,2315,64.8,4.9,2.7,32.8,0,8.6,15.8,48.5,51.5
1400000U,06037460101,Census Tract 4601.01; Los Angeles County; California,5650,4275,535,15,814,0,765,626,5024,75.7,9.5,0.3,14.4,0,13.5,11.1,62.2,37.8
1400000U,06037460200,Census Tract 4602; Los Angeles County; California,5841,2702,1841,185,651,89,1587,1627,4214,46.3,31.5,3.2,11.1,1.5,27.2,27.9,32.6,67.4
1400000U,06037460301,Census Tract 4603.01; Los Angeles County; California,4779,2414,1955,176,508,0,626,841,3938,50.5,40.9,3.7,10.6,0,13.1,17.6,30.4,69.6
1400000U,06037460302,Census Tract 4603.02; Los Angeles County; California,4399,2171,1583,240,197,0,1417,1714,2685,49.4,36,5.5,4.5,0,32.2,39,21.8,78.2
1400000U,06037460401,Census Tract 4604.01; Los Angeles County; California,1093,392,419,4,204,0,189,280,813,35.9,38.3,0.4,18.7,0,17.3,25.6,21.6,78.4
1400000U,06037460501,Census Tract 4605.01; Los Angeles County; California,5249,3032,81,44,2411,0,177,252,4997,57.8,1.5,0.8,45.9,0,3.4,4.8,48.1,51.9
1400000U,06037460502,Census Tract 4605.02; Los Angeles County; California,4810,3127,37,28,1742,0,204,247,4563,65,0.8,0.6,36.2,0,4.2,5.1,56.2,43.8
1400000U,06037460601,Census Tract 4606.01; Los Angeles County; California,5244,3535,65,63,1726,0,562,713,4531,67.4,1.2,1.2,32.9,0,10.7,13.6,53,47
1400000U,06037460700,Census Tract 4607; Los Angeles County; California,4791,3445,93,99,1358,11,225,580,4211,71.9,1.9,2.1,28.3,0.2,4.7,12.1,57.4,42.6
1400000U,06037460800,Census Tract 4608; Los Angeles County; California,2792,2053,85,20,554,0,335,277,2515,73.5,3,0.7,19.8,0,12,9.9,64,36
1400000U,06037460900,Census Tract 4609; Los Angeles County; California,6394,2644,954,150,806,0,2735,3388,3006,41.4,14.9,2.3,12.6,0,42.8,53,21.9,78.1
1400000U,06037461000,Census Tract 4610; Los Angeles County; California,5493,2157,1707,232,437,25,2196,2865,2628,39.3,31.1,4.2,8,0.5,40,52.2,14.4,85.6
1400000U,06037461100,Census Tract 4611; Los Angeles County; California,5153,2893,720,337,395,37,1445,2018,3135,56.1,14,6.5,7.7,0.7,28,39.2,39.2,60.8
1400000U,06037461200,Census Tract 4612; Los Angeles County; California,4320,3464,546,25,386,29,682,877,3443,80.2,12.6,0.6,8.9,0.7,15.8,20.3,58.2,41.8
1400000U,06037461300,Census Tract 4613; Los Angeles County; California,6027,5257,248,79,550,0,848,912,5115,87.2,4.1,1.3,9.1,0,14.1,15.1,71.4,28.6
1400000U,06037461400,Census Tract 4614; Los Angeles County; California,2695,1936,218,67,135,0,730,852,1843,71.8,8.1,2.5,5,0,27.1,31.6,55,45
1400000U,06037461501,Census Tract 4615.01; Los Angeles County; California,3559,2243,779,43,464,24,960,1399,2160,63,21.9,1.2,13,0.7,27,39.3,28.5,71.5
1400000U,06037461502,Census Tract 4615.02; Los Angeles County; California,6056,1928,1456,295,415,24,2628,3230,2826,31.8,24,4.9,6.9,0.4,43.4,53.3,17.7,82.3
1400000U,06037461600,Census Tract 4616; Los Angeles County; California,5161,1969,1199,95,1090,29,1655,2180,2981,38.2,23.2,1.8,21.1,0.6,32.1,42.2,15.8,84.2
1400000U,06037461700,Census Tract 4617; Los Angeles County; California,1344,942,111,12,269,0,216,264,1080,70.1,8.3,0.9,20,0,16.1,19.6,53.8,46.2
1400000U,06037461901,Census Tract 4619.01; Los Angeles County; California,4658,2381,444,130,502,65,2479,3025,1633,51.1,9.5,2.8,10.8,1.4,53.2,64.9,14.8,85.2
1400000U,06037461902,Census Tract 4619.02; Los Angeles County; California,2004,1062,137,84,542,26,392,416,1588,53,6.8,4.2,27,1.3,19.6,20.8,41.9,58.1
1400000U,06037462001,Census Tract 4620.01; Los Angeles County; California,4303,1124,570,119,358,16,2586,3004,1299,26.1,13.2,2.8,8.3,0.4,60.1,69.8,9,91
1400000U,06037462002,Census Tract 4620.02; Los Angeles County; California,3577,946,478,33,196,5,2273,2509,1068,26.4,13.4,0.9,5.5,0.1,63.5,70.1,10.5,89.5
1400000U,06037462100,Census Tract 4621; Los Angeles County; California,4710,2021,374,193,611,68,2399,2607,2103,42.9,7.9,4.1,13,1.4,50.9,55.4,22.9,77.1
1400000U,06037462201,Census Tract 4622.01; Los Angeles County; California,3615,2017,296,128,610,0,1177,1529,2086,55.8,8.2,3.5,16.9,0,32.6,42.3,33.4,66.6
1400000U,06037462202,Census Tract 4622.02; Los Angeles County; California,3206,1664,416,11,1000,23,567,700,2506,51.9,13,0.3,31.2,0.7,17.7,21.8,39.6,60.4
1400000U,06037462301,Census Tract 4623.01; Los Angeles County; California,3924,2091,323,72,588,49,1633,2050,1874,53.3,8.2,1.8,15,1.2,41.6,52.2,23.3,76.7
1400000U,06037462302,Census Tract 4623.02; Los Angeles County; California,3377,1685,525,147,480,0,1227,1334,2043,49.9,15.5,4.4,14.2,0,36.3,39.5,31.6,68.4
1400000U,06037462400,Census Tract 4624; Los Angeles County; California,3870,2490,288,46,623,4,1171,1375,2495,64.3,7.4,1.2,16.1,0.1,30.3,35.5,41.2,58.8
1400000U,06037462500,Census Tract 4625; Los Angeles County; California,6482,3693,426,215,2389,0,1016,1453,5029,57,6.6,3.3,36.9,0,15.7,22.4,39.2,60.8
1400000U,06037462600,Census Tract 4626; Los Angeles County; California,2392,1905,60,47,514,0,321,543,1849,79.6,2.5,2,21.5,0,13.4,22.7,55.5,44.5
1400000U,06037462700,Census Tract 4627; Los Angeles County; California,5755,2661,400,0,1347,0,2046,2167,3588,46.2,7,0,23.4,0,35.6,37.7,30,70
1400000U,06037462800,Census Tract 4628; Los Angeles County; California,2919,1713,161,68,653,9,816,1006,1913,58.7,5.5,2.3,22.4,0.3,28,34.5,37.3,62.7
1400000U,06037462900,Census Tract 4629; Los Angeles County; California,3654,1989,301,119,979,0,1025,1232,2422,54.4,8.2,3.3,26.8,0,28.1,33.7,31.8,68.2
1400000U,06037463000,Census Tract 4630; Los Angeles County; California,2726,1776,256,19,849,0,348,613,2113,65.2,9.4,0.7,31.1,0,12.8,22.5,38,62
1400000U,06037463103,Census Tract 4631.03; Los Angeles County; California,5607,2299,245,81,1955,36,1343,1945,3662,41,4.4,1.4,34.9,0.6,24,34.7,26.3,73.7
1400000U,06037463200,Census Tract 4632; Los Angeles County; California,3262,1818,91,9,993,5,824,1030,2232,55.7,2.8,0.3,30.4,0.2,25.3,31.6,33.8,66.2
1400000U,06037463300,Census Tract 4633; Los Angeles County; California,2014,1248,91,55,691,15,295,363,1651,62,4.5,2.7,34.3,0.7,14.6,18,42.4,57.6
1400000U,06037463400,Census Tract 4634; Los Angeles County; California,5869,2976,469,220,1900,21,1151,1539,4330,50.7,8,3.7,32.4,0.4,19.6,26.2,34.2,65.8
1400000U,06037463500,Census Tract 4635; Los Angeles County; California,6173,4176,350,156,1655,30,683,1368,4805,67.6,5.7,2.5,26.8,0.5,11.1,22.2,44.9,55.1
1400000U,06037463601,Census Tract 4636.01; Los Angeles County; California,6245,3776,495,141,1813,0,615,1074,5171,60.5,7.9,2.3,29,0,9.8,17.2,46.5,53.5
1400000U,06037463602,Census Tract 4636.02; Los Angeles County; California,5896,3316,549,145,2373,0,511,915,4981,56.2,9.3,2.5,40.2,0,8.7,15.5,37.8,62.2
1400000U,06037463700,Census Tract 4637; Los Angeles County; California,3429,2464,332,13,627,0,436,532,2897,71.9,9.7,0.4,18.3,0,12.7,15.5,60.7,39.3
1400000U,06037463800,Census Tract 4638; Los Angeles County; California,3993,2882,136,64,870,1,788,768,3225,72.2,3.4,1.6,21.8,0,19.7,19.2,50.8,49.2
1400000U,06037463900,Census Tract 4639; Los Angeles County; California,3115,2324,106,49,726,15,255,442,2673,74.6,3.4,1.6,23.3,0.5,8.2,14.2,58.7,41.3
1400000U,06037464000,Census Tract 4640; Los Angeles County; California,5348,3360,186,44,1517,12,658,853,4495,62.8,3.5,0.8,28.4,0.2,12.3,15.9,51.3,48.7
1400000U,06037464101,Census Tract 4641.01; Los Angeles County; California,2223,666,39,0,1609,0,22,40,2183,30,1.8,0,72.4,0,1,1.8,23.6,76.4
1400000U,06037464102,Census Tract 4641.02; Los Angeles County; California,4381,1430,40,0,2973,27,182,411,3970,32.6,0.9,0,67.9,0.6,4.2,9.4,22.3,77.7
1400000U,06037464200,Census Tract 4642; Los Angeles County; California,5675,1419,0,37,4278,49,348,431,5244,25,0,0.7,75.4,0.9,6.1,7.6,16.9,83.1
1400000U,06037480002,Census Tract 4800.02; Los Angeles County; California,3843,961,86,64,2566,0,538,619,3224,25,2.2,1.7,66.8,0,14,16.1,15.5,84.5
1400000U,06037480011,Census Tract 4800.11; Los Angeles County; California,5220,1493,265,34,2455,0,1583,1803,3417,28.6,5.1,0.7,47,0,30.3,34.5,14.2,85.8
1400000U,06037480012,Census Tract 4800.12; Los Angeles County; California,4751,1269,150,58,2884,133,757,926,3825,26.7,3.2,1.2,60.7,2.8,15.9,19.5,15.5,84.5
1400000U,06037480101,Census Tract 4801.01; Los Angeles County; California,4106,670,12,15,2751,0,781,918,3188,16.3,0.3,0.4,67,0,19,22.4,10.8,89.2
1400000U,06037480102,Census Tract 4801.02; Los Angeles County; California,3957,1221,15,50,2408,34,585,806,3151,30.9,0.4,1.3,60.9,0.9,14.8,20.4,19.7,80.3
1400000U,06037480201,Census Tract 4802.01; Los Angeles County; California,3744,1484,47,52,1626,23,995,1116,2628,39.6,1.3,1.4,43.4,0.6,26.6,29.8,25.1,74.9
1400000U,06037480202,Census Tract 4802.02; Los Angeles County; California,2712,1086,6,7,1485,7,446,611,2101,40,0.2,0.3,54.8,0.3,16.4,22.5,22.5,77.5
1400000U,06037480302,Census Tract 4803.02; Los Angeles County; California,3992,1325,56,200,1887,68,1062,1541,2451,33.2,1.4,5,47.3,1.7,26.6,38.6,13.7,86.3
1400000U,06037480303,Census Tract 4803.03; Los Angeles County; California,4426,981,298,30,2482,0,1089,1415,3011,22.2,6.7,0.7,56.1,0,24.6,32,6.4,93.6
1400000U,06037480304,Census Tract 4803.04; Los Angeles County; California,4145,731,50,59,2447,0,1195,1346,2799,17.6,1.2,1.4,59,0,28.8,32.5,7.2,92.8
1400000U,06037480400,Census Tract 4804; Los Angeles County; California,5893,1945,351,185,2740,132,1447,1855,4038,33,6,3.1,46.5,2.2,24.6,31.5,16.1,83.9
1400000U,06037480500,Census Tract 4805; Los Angeles County; California,5301,3124,223,63,1566,81,812,959,4342,58.9,4.2,1.2,29.5,1.5,15.3,18.1,49.6,50.4
1400000U,06037480601,Census Tract 4806.01; Los Angeles County; California,4044,2410,264,30,1408,0,848,1212,2832,59.6,6.5,0.7,34.8,0,21,30,34.6,65.4
1400000U,06037480602,Census Tract 4806.02; Los Angeles County; California,4302,2807,227,128,1225,31,649,639,3663,65.2,5.3,3,28.5,0.7,15.1,14.9,48.3,51.7
1400000U,06037480702,Census Tract 4807.02; Los Angeles County; California,4501,1902,137,126,2226,13,961,1092,3409,42.3,3,2.8,49.5,0.3,21.4,24.3,25,75
1400000U,06037480703,Census Tract 4807.03; Los Angeles County; California,4074,2192,58,27,1790,0,453,730,3344,53.8,1.4,0.7,43.9,0,11.1,17.9,38.9,61.1
1400000U,06037480704,Census Tract 4807.04; Los Angeles County; California,4075,1697,421,116,1811,15,634,774,3301,41.6,10.3,2.8,44.4,0.4,15.6,19,26.7,73.3
1400000U,06037480802,Census Tract 4808.02; Los Angeles County; California,3220,898,68,40,1453,0,1267,1542,1678,27.9,2.1,1.2,45.1,0,39.3,47.9,7.7,92.3
1400000U,06037480803,Census Tract 4808.03; Los Angeles County; California,3027,1386,22,76,951,0,1237,1378,1649,45.8,0.7,2.5,31.4,0,40.9,45.5,16.2,83.8
1400000U,06037480804,Census Tract 4808.04; Los Angeles County; California,4675,1146,286,71,2126,53,1532,1855,2820,24.5,6.1,1.5,45.5,1.1,32.8,39.7,9,91
1400000U,06037480901,Census Tract 4809.01; Los Angeles County; California,3901,672,285,40,2306,2,873,975,2926,17.2,7.3,1,59.1,0.1,22.4,25,5.5,94.5
1400000U,06037480902,Census Tract 4809.02; Los Angeles County; California,4012,732,117,174,2198,13,1266,1560,2452,18.2,2.9,4.3,54.8,0.3,31.6,38.9,3.6,96.4
1400000U,06037480903,Census Tract 4809.03; Los Angeles County; California,2873,711,26,32,1791,53,735,822,2051,24.7,0.9,1.1,62.3,1.8,25.6,28.6,8.4,91.6
1400000U,06037481001,Census Tract 4810.01; Los Angeles County; California,4582,909,388,8,2300,34,1253,1292,3290,19.8,8.5,0.2,50.2,0.7,27.3,28.2,11.8,88.2
1400000U,06037481002,Census Tract 4810.02; Los Angeles County; California,5748,1454,236,371,2503,35,2080,2410,3338,25.3,4.1,6.5,43.5,0.6,36.2,41.9,13.3,86.7
1400000U,06037481101,Census Tract 4811.01; Los Angeles County; California,4275,1442,134,53,2106,19,934,1367,2908,33.7,3.1,1.2,49.3,0.4,21.8,32,15.9,84.1
1400000U,06037481102,Census Tract 4811.02; Los Angeles County; California,3603,1152,212,223,1472,0,1228,1512,2091,32,5.9,6.2,40.9,0,34.1,42,13.1,86.9
1400000U,06037481103,Census Tract 4811.03; Los Angeles County; California,5315,938,30,160,2927,16,1970,2053,3262,17.6,0.6,3,55.1,0.3,37.1,38.6,2.9,97.1
1400000U,06037481201,Census Tract 4812.01; Los Angeles County; California,4000,940,40,228,2430,0,1019,1293,2707,23.5,1,5.7,60.8,0,25.5,32.3,6.6,93.4
1400000U,06037481203,Census Tract 4812.03; Los Angeles County; California,6768,1250,58,0,3542,0,2377,2608,4160,18.5,0.9,0,52.3,0,35.1,38.5,8.3,91.7
1400000U,06037481300,Census Tract 4813; Los Angeles County; California,3072,262,2,46,2169,0,677,761,2311,8.5,0.1,1.5,70.6,0,22,24.8,3.2,96.8
1400000U,06037481401,Census Tract 4814.01; Los Angeles County; California,5433,1066,213,125,3806,162,783,1071,4362,19.6,3.9,2.3,70.1,3,14.4,19.7,5.9,94.1
1400000U,06037481403,Census Tract 4814.03; Los Angeles County; California,3132,402,4,0,2374,143,399,504,2628,12.8,0.1,0,75.8,4.6,12.7,16.1,6,94
1400000U,06037481404,Census Tract 4814.04; Los Angeles County; California,3867,335,30,37,3121,0,448,711,3156,8.7,0.8,1,80.7,0,11.6,18.4,2.7,97.3
1400000U,06037481500,Census Tract 4815; Los Angeles County; California,4336,473,31,75,3256,0,726,881,3455,10.9,0.7,1.7,75.1,0,16.7,20.3,3.8,96.2
1400000U,06037481603,Census Tract 4816.03; Los Angeles County; California,3580,437,19,52,2627,0,612,727,2853,12.2,0.5,1.5,73.4,0,17.1,20.3,6,94
1400000U,06037481604,Census Tract 4816.04; Los Angeles County; California,4183,871,211,32,2509,197,929,1602,2581,20.8,5,0.8,60,4.7,22.2,38.3,3.3,96.7
1400000U,06037481605,Census Tract 4816.05; Los Angeles County; California,2811,480,62,228,1884,24,696,1021,1790,17.1,2.2,8.1,67,0.9,24.8,36.3,2,98
1400000U,06037481606,Census Tract 4816.06; Los Angeles County; California,4916,931,143,66,2976,132,1106,1553,3363,18.9,2.9,1.3,60.5,2.7,22.5,31.6,2.6,97.4
1400000U,06037481711,Census Tract 4817.11; Los Angeles County; California,4397,280,9,36,3840,0,277,411,3986,6.4,0.2,0.8,87.3,0,6.3,9.3,2.7,97.3
1400000U,06037481712,Census Tract 4817.12; Los Angeles County; California,5182,362,0,12,4397,0,513,644,4538,7,0,0.2,84.9,0,9.9,12.4,1.5,98.5
1400000U,06037481713,Census Tract 4817.13; Los Angeles County; California,2727,266,27,15,2133,0,415,460,2267,9.8,1,0.6,78.2,0,15.2,16.9,5.5,94.5
1400000U,06037481714,Census Tract 4817.14; Los Angeles County; California,2595,219,45,0,2168,6,279,334,2261,8.4,1.7,0,83.5,0.2,10.8,12.9,1.8,98.2
1400000U,06037481800,Census Tract 4818; Los Angeles County; California,2282,457,2,7,1644,7,258,395,1887,20,0.1,0.3,72,0.3,11.3,17.3,11,89
